trans_idx,has_right_lane,has_left_lane,driving_in_weaving,dist_to_onramp,dist_to_offramp,leader_gap,leader_relatif_s,follower_gap,follower_relatif_s,left_leader_gap,left_leader_relatif_s,left_follower_gap,left_follower_relatif_s,right_leader_gap,right_leader_relatif_s,right_follower_gap,right_follower_relatif_s,action,reward,done,next_has_right_lane,next_has_left_lane,next_driving_in_weaving,next_dist_to_onramp,next_dist_to_offramp,next_leader_gap,next_leader_relatif_s,next_follower_gap,next_follower_relatif_s,next_left_leader_gap,next_left_leader_relatif_s,next_left_follower_gap,next_left_follower_relatif_s,next_right_leader_gap,next_right_leader_relatif_s,next_right_follower_gap,next_right_follower_relatif_s
10029815,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.9,0.09,-2.0,-2.0,-2.0,-2.0,0.14,0.13,0.18,0.14,1,0.01,False,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.93,0.09,-2.0,-2.0,-2.0,-2.0,0.1,0.13,0.23,0.13
10029816,1.0,0.0,1.0,-2.0,-2.0,0.5,-0.0,0.36,0.01,-2.0,-2.0,-2.0,-2.0,0.14,0.04,0.42,0.0,1,-0.18,False,1.0,0.0,1.0,-2.0,-2.0,0.5,-0.0,0.36,0.01,-2.0,-2.0,-2.0,-2.0,0.13,0.03,0.43,0.01
10029819,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.93,0.09,-2.0,-2.0,-2.0,-2.0,0.1,0.13,0.23,0.13,1,0.0,False,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.95,0.07,-2.0,-2.0,-2.0,-2.0,0.06,0.12,0.27,0.12
10029820,1.0,0.0,1.0,-2.0,-2.0,0.5,-0.0,0.36,0.01,-2.0,-2.0,-2.0,-2.0,0.13,0.03,0.43,0.01,1,-0.18,False,1.0,0.0,1.0,-2.0,-2.0,0.5,-0.0,0.36,0.01,-2.0,-2.0,-2.0,-2.0,0.12,0.02,0.43,0.0
10029823,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.95,0.07,-2.0,-2.0,-2.0,-2.0,0.06,0.12,0.27,0.12,1,-0.02,False,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.97,0.05,-2.0,-2.0,-2.0,-2.0,0.02,0.12,0.3,0.11
10029827,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.97,0.05,-2.0,-2.0,-2.0,-2.0,0.02,0.12,0.3,0.11,1,-0.04,False,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.98,0.03,0.95,0.34,-2.0,-2.0,-0.02,0.11,0.34,0.09
10029828,1.0,0.0,1.0,-2.0,-2.0,0.5,-0.0,0.36,0.0,-2.0,-2.0,-2.0,-2.0,0.11,0.02,0.43,0.01,2,-30.0,False,1.0,0.0,1.0,-2.0,-2.0,0.5,-0.0,0.36,0.0,-2.0,-2.0,-2.0,-2.0,0.11,0.02,0.43,-0.0
10029831,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.98,0.03,0.95,0.34,-2.0,-2.0,-0.02,0.11,0.34,0.09,1,-0.08,False,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.98,0.0,0.87,0.24,-2.0,-2.0,-0.05,0.09,0.36,0.07
10029835,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.98,0.0,0.87,0.24,-2.0,-2.0,-0.05,0.09,0.36,0.07,1,-0.1,False,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.97,-0.01,0.81,0.19,-2.0,-2.0,0.97,0.45,-0.02,0.09
10029839,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.97,-0.01,0.81,0.19,-2.0,-2.0,0.97,0.45,-0.02,0.09,1,-0.11,False,1.0,1.0,1.0,-2.0,-2.0,0.97,0.29,0.97,-0.02,0.76,0.15,-2.0,-2.0,0.83,0.41,0.01,0.1
10029841,1.0,0.0,0.0,-2.0,-2.0,0.54,0.01,0.37,-0.01,-2.0,-2.0,-2.0,-2.0,0.56,0.01,0.4,-0.01,2,-30.0,False,1.0,0.0,0.0,-2.0,-2.0,0.53,0.01,0.37,-0.0,-2.0,-2.0,-2.0,-2.0,0.56,0.01,0.39,-0.01
10029843,1.0,1.0,1.0,-2.0,-2.0,0.97,0.29,0.97,-0.02,0.76,0.15,-2.0,-2.0,0.83,0.41,0.01,0.1,2,-1.12,False,1.0,0.0,1.0,-2.0,-2.0,0.71,0.12,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.88,0.26,0.96,-0.03
10029847,1.0,0.0,1.0,-2.0,-2.0,0.71,0.12,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.88,0.26,0.96,-0.03,1,-0.11,False,1.0,0.0,1.0,-2.0,-2.0,0.68,0.11,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.59,0.36,0.95,-0.02
10029851,1.0,0.0,1.0,-2.0,-2.0,0.68,0.11,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.59,0.36,0.95,-0.02,1,-0.11,False,1.0,0.0,1.0,-2.0,-2.0,0.65,0.1,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.48,0.32,0.95,-0.01
10029855,1.0,0.0,1.0,-2.0,-2.0,0.65,0.1,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.48,0.32,0.95,-0.01,1,-0.12,False,1.0,0.0,1.0,-2.0,0.73,0.62,0.09,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.39,0.28,0.95,-0.0
10029859,1.0,0.0,1.0,-2.0,0.73,0.62,0.09,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.39,0.28,0.95,-0.0,1,-0.12,False,1.0,0.0,1.0,-2.0,0.44,0.59,0.08,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.31,0.24,0.95,0.0
10029862,1.0,0.0,0.0,-2.0,-2.0,0.33,0.06,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.47,0.13,0.81,-0.12,1,-0.19,False,1.0,0.0,0.0,-2.0,-2.0,0.31,0.06,0.97,-0.16,-2.0,-2.0,-2.0,-2.0,0.42,0.12,0.77,-0.14
10029863,1.0,0.0,1.0,-2.0,0.44,0.59,0.08,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.31,0.24,0.95,0.0,1,-0.12,False,1.0,0.0,1.0,-2.0,0.15,0.57,0.07,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.24,0.21,0.95,0.0
10029866,1.0,0.0,0.0,-2.0,-2.0,0.31,0.06,0.97,-0.16,-2.0,-2.0,-2.0,-2.0,0.42,0.12,0.77,-0.14,0,-1.22,False,1.0,1.0,0.0,-2.0,-2.0,0.39,0.11,0.71,-0.16,0.29,0.05,0.9,-0.18,0.7,0.25,0.14,-0.03
10029867,1.0,0.0,1.0,-2.0,0.15,0.57,0.07,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.24,0.21,0.95,0.0,1,-0.12,False,1.0,0.0,0.0,-2.0,-0.15,0.55,0.06,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.18,0.18,0.95,0.0
10029870,1.0,1.0,0.0,-2.0,-2.0,0.39,0.11,0.71,-0.16,0.29,0.05,0.9,-0.18,0.7,0.25,0.14,-0.03,2,-1.25,False,1.0,0.0,0.0,-2.0,-2.0,0.28,0.05,0.84,-0.2,-2.0,-2.0,-2.0,-2.0,0.36,0.1,0.68,-0.11
10029871,1.0,0.0,0.0,-2.0,-0.15,0.55,0.06,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.18,0.18,0.95,0.0,1,-0.12,False,1.0,0.0,0.0,-2.0,-0.44,0.53,0.05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.13,0.16,0.95,0.0
10029874,1.0,0.0,0.0,-2.0,-2.0,0.28,0.05,0.84,-0.2,-2.0,-2.0,-2.0,-2.0,0.36,0.1,0.68,-0.11,1,-0.28,False,1.0,0.0,0.0,-2.0,-2.0,0.27,0.02,0.78,-0.16,-2.0,-2.0,-2.0,-2.0,0.33,0.06,0.63,-0.14
10029875,1.0,0.0,0.0,-2.0,-0.44,0.53,0.05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.13,0.16,0.95,0.0,1,-0.12,False,1.0,0.0,0.0,-2.0,-2.0,0.52,0.05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.08,0.14,0.95,-0.0
10029878,1.0,0.0,0.0,-2.0,-2.0,0.27,0.02,0.78,-0.16,-2.0,-2.0,-2.0,-2.0,0.33,0.06,0.63,-0.14,1,-0.3,False,1.0,0.0,0.0,-2.0,-2.0,0.27,0.01,0.72,-0.17,-2.0,-2.0,-2.0,-2.0,0.32,0.04,0.58,-0.15
10029879,1.0,0.0,0.0,-2.0,-2.0,0.52,0.05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.08,0.14,0.95,-0.0,0,-1.12,False,1.0,1.0,0.0,-2.0,-2.0,0.04,0.14,0.95,-0.0,0.5,0.04,-2.0,-2.0,0.5,0.14,0.41,0.1
10029882,1.0,0.0,0.0,-2.0,-2.0,0.27,0.01,0.72,-0.17,-2.0,-2.0,-2.0,-2.0,0.32,0.04,0.58,-0.15,1,-0.3,False,1.0,0.0,0.0,-2.0,-2.0,0.27,-0.0,0.67,-0.17,-2.0,-2.0,-2.0,-2.0,0.31,0.03,0.53,-0.14
10029883,1.0,1.0,0.0,-2.0,-2.0,0.04,0.14,0.95,-0.0,0.5,0.04,-2.0,-2.0,0.5,0.14,0.41,0.1,2,-1.39,False,1.0,0.0,0.0,-2.0,-2.0,0.08,-0.14,0.98,-0.35,-2.0,-2.0,-2.0,-2.0,0.44,-0.13,0.86,-0.28
10029886,1.0,0.0,0.0,-2.0,-2.0,0.27,-0.0,0.67,-0.17,-2.0,-2.0,-2.0,-2.0,0.31,0.03,0.53,-0.14,1,-0.3,False,1.0,0.0,0.0,-2.0,-2.0,0.26,0.03,0.62,-0.16,-2.0,-2.0,-2.0,-2.0,0.29,0.05,0.49,-0.12
10029887,1.0,0.0,0.0,-2.0,-2.0,0.08,-0.14,0.98,-0.35,-2.0,-2.0,-2.0,-2.0,0.44,-0.13,0.86,-0.28,1,-0.41,False,1.0,0.0,0.0,-2.0,-2.0,0.15,-0.2,0.9,-0.26,-2.0,-2.0,-2.0,-2.0,0.49,-0.14,0.77,-0.26
10029890,1.0,0.0,0.0,-2.0,-2.0,0.26,0.03,0.62,-0.16,-2.0,-2.0,-2.0,-2.0,0.29,0.05,0.49,-0.12,1,-0.32,False,1.0,0.0,0.0,-2.0,-2.0,0.22,0.1,0.56,-0.16,-2.0,-2.0,-2.0,-2.0,0.25,0.13,0.45,-0.12
10029891,1.0,0.0,0.0,-2.0,-2.0,0.15,-0.2,0.9,-0.26,-2.0,-2.0,-2.0,-2.0,0.49,-0.14,0.77,-0.26,1,-0.35,False,1.0,0.0,0.0,-2.0,-2.0,0.2,-0.17,0.83,-0.19,-2.0,-2.0,-2.0,-2.0,0.51,-0.08,0.71,-0.17
10029894,1.0,0.0,0.0,-2.0,-2.0,0.22,0.1,0.56,-0.16,-2.0,-2.0,-2.0,-2.0,0.25,0.13,0.45,-0.12,1,-0.41,False,1.0,0.0,0.0,-2.0,-2.0,0.18,0.13,0.49,-0.22,-2.0,-2.0,-2.0,-2.0,0.2,0.15,0.39,-0.18
10029895,1.0,0.0,0.0,-2.0,-2.0,0.2,-0.17,0.83,-0.19,-2.0,-2.0,-2.0,-2.0,0.51,-0.08,0.71,-0.17,1,-0.3,False,1.0,0.0,0.0,-2.0,-2.0,0.25,-0.14,0.78,-0.14,-2.0,-2.0,-2.0,-2.0,0.52,-0.03,0.68,-0.11
10029898,1.0,0.0,0.0,-2.0,-2.0,0.18,0.13,0.49,-0.22,-2.0,-2.0,-2.0,-2.0,0.2,0.15,0.39,-0.18,1,-0.52,False,1.0,0.0,0.0,-2.0,-2.0,0.15,0.08,0.4,-0.27,-2.0,-2.0,-2.0,-2.0,0.18,0.07,0.31,-0.23
10029899,1.0,0.0,0.0,-2.0,-2.0,0.25,-0.14,0.78,-0.14,-2.0,-2.0,-2.0,-2.0,0.52,-0.03,0.68,-0.11,2,-30.0,False,1.0,0.0,0.0,-2.0,-2.0,0.29,-0.11,0.75,-0.1,-2.0,-2.0,-2.0,-2.0,0.52,0.02,0.65,-0.07
10029902,1.0,0.0,0.0,-2.0,-2.0,0.15,0.08,0.4,-0.27,-2.0,-2.0,-2.0,-2.0,0.18,0.07,0.31,-0.23,1,-0.59,False,1.0,0.0,0.0,-2.0,-2.0,0.14,0.03,0.31,-0.25,-2.0,-2.0,-2.0,-2.0,0.17,0.02,0.25,-0.19
10029903,1.0,0.0,0.0,-2.0,-2.0,0.29,-0.11,0.75,-0.1,-2.0,-2.0,-2.0,-2.0,0.52,0.02,0.65,-0.07,1,-0.22,False,1.0,0.0,0.0,-2.0,-2.0,0.32,-0.09,0.73,-0.07,-2.0,-2.0,-2.0,-2.0,0.5,0.05,0.64,-0.04
10029906,1.0,0.0,0.0,-2.0,-2.0,0.14,0.03,0.31,-0.25,-2.0,-2.0,-2.0,-2.0,0.17,0.02,0.25,-0.19,1,19.38,True,1.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,0.49,-0.22,0.42,-0.29,0.02,-0.24,0.19,-0.3,0.05,-0.13
10029907,1.0,0.0,0.0,-2.0,-2.0,0.32,-0.09,0.73,-0.07,-2.0,-2.0,-2.0,-2.0,0.5,0.05,0.64,-0.04,1,-0.19,False,1.0,0.0,0.0,-2.0,-2.0,0.34,-0.06,0.71,-0.06,-2.0,-2.0,-2.0,-2.0,0.47,0.08,0.63,-0.02
10029911,1.0,0.0,0.0,-2.0,-2.0,0.34,-0.06,0.71,-0.06,-2.0,-2.0,-2.0,-2.0,0.47,0.08,0.63,-0.02,1,-0.18,False,1.0,0.0,0.0,-2.0,-2.0,0.36,-0.05,0.69,-0.05,-2.0,-2.0,-2.0,-2.0,0.44,0.1,0.63,-0.01
10029915,1.0,0.0,0.0,-2.0,-2.0,0.36,-0.05,0.69,-0.05,-2.0,-2.0,-2.0,-2.0,0.44,0.1,0.63,-0.01,1,-0.16,False,1.0,0.0,0.0,-2.0,-2.0,0.37,-0.03,0.68,-0.04,-2.0,-2.0,-2.0,-2.0,0.4,0.12,0.63,-0.01
10029919,1.0,0.0,0.0,-2.0,-2.0,0.37,-0.03,0.68,-0.04,-2.0,-2.0,-2.0,-2.0,0.4,0.12,0.63,-0.01,1,-0.16,False,1.0,0.0,0.0,-2.0,-2.0,0.37,-0.02,0.66,-0.04,-2.0,-2.0,-2.0,-2.0,0.35,0.14,0.63,-0.01
10029923,1.0,0.0,0.0,-2.0,-2.0,0.37,-0.02,0.66,-0.04,-2.0,-2.0,-2.0,-2.0,0.35,0.14,0.63,-0.01,1,-0.15,False,1.0,0.0,0.0,-2.0,-2.0,0.38,-0.02,0.65,-0.04,-2.0,-2.0,-2.0,-2.0,0.3,0.16,0.62,-0.01
10029927,1.0,0.0,0.0,-2.0,-2.0,0.38,-0.02,0.65,-0.04,-2.0,-2.0,-2.0,-2.0,0.3,0.16,0.62,-0.01,1,-0.15,False,1.0,0.0,0.0,-2.0,-2.0,0.38,-0.01,0.64,-0.04,-2.0,-2.0,-2.0,-2.0,0.24,0.17,0.62,-0.01
10029931,1.0,0.0,0.0,-2.0,-2.0,0.38,-0.01,0.64,-0.04,-2.0,-2.0,-2.0,-2.0,0.24,0.17,0.62,-0.01,1,-0.15,False,1.0,0.0,0.0,-2.0,-2.0,0.39,-0.01,0.62,-0.04,-2.0,-2.0,-2.0,-2.0,0.19,0.18,0.62,-0.0
10029935,1.0,0.0,0.0,-2.0,-2.0,0.39,-0.01,0.62,-0.04,-2.0,-2.0,-2.0,-2.0,0.19,0.18,0.62,-0.0,1,-0.15,False,1.0,0.0,0.0,-2.0,-2.0,0.39,-0.01,0.61,-0.04,-2.0,-2.0,-2.0,-2.0,0.12,0.19,0.62,0.01
10029939,1.0,0.0,0.0,-2.0,-2.0,0.39,-0.01,0.61,-0.04,-2.0,-2.0,-2.0,-2.0,0.12,0.19,0.62,0.01,1,-0.15,False,1.0,0.0,0.0,-2.0,-2.0,0.39,0.01,0.6,-0.04,-2.0,-2.0,-2.0,-2.0,0.05,0.23,0.63,0.02
10029943,1.0,0.0,0.0,-2.0,-2.0,0.39,0.01,0.6,-0.04,-2.0,-2.0,-2.0,-2.0,0.05,0.23,0.63,0.02,1,-0.29,False,1.0,0.0,0.0,-2.0,-2.0,0.43,-0.14,0.54,-0.17,-2.0,-2.0,-2.0,-2.0,0.0,0.14,0.6,-0.1
10029947,1.0,0.0,0.0,-2.0,-2.0,0.43,-0.14,0.54,-0.17,-2.0,-2.0,-2.0,-2.0,0.0,0.14,0.6,-0.1,1,-0.42,False,1.0,0.0,0.0,-2.0,-2.0,0.53,-0.29,0.46,-0.26,-2.0,-2.0,-2.0,-2.0,-0.02,0.06,0.53,-0.2
10029951,1.0,0.0,0.0,-2.0,-2.0,0.53,-0.29,0.46,-0.26,-2.0,-2.0,-2.0,-2.0,-0.02,0.06,0.53,-0.2,1,-0.49,False,1.0,0.0,0.0,-2.0,-2.0,0.23,0.02,0.38,-0.24,-2.0,-2.0,-2.0,-2.0,-0.02,0.01,0.45,-0.23
10029955,1.0,0.0,0.0,-2.0,-2.0,0.23,0.02,0.38,-0.24,-2.0,-2.0,-2.0,-2.0,-0.02,0.01,0.45,-0.23,1,-0.49,False,1.0,0.0,0.0,-2.0,-2.0,0.25,-0.04,0.33,-0.14,-2.0,-2.0,-2.0,-2.0,-0.01,-0.04,0.39,-0.18
10029959,1.0,0.0,0.0,-2.0,-2.0,0.25,-0.04,0.33,-0.14,-2.0,-2.0,-2.0,-2.0,-0.01,-0.04,0.39,-0.18,1,-0.46,False,1.0,0.0,0.0,-2.0,-2.0,0.27,-0.07,0.31,-0.07,-2.0,-2.0,-2.0,-2.0,0.01,-0.05,0.39,-0.03
10029963,1.0,0.0,0.0,-2.0,-2.0,0.27,-0.07,0.31,-0.07,-2.0,-2.0,-2.0,-2.0,0.01,-0.05,0.39,-0.03,1,-0.41,False,1.0,0.0,0.0,-2.0,-2.0,0.29,-0.07,0.3,-0.02,-2.0,-2.0,-2.0,-2.0,0.02,-0.04,0.38,-0.03
10029967,1.0,0.0,0.0,-2.0,-2.0,0.29,-0.07,0.3,-0.02,-2.0,-2.0,-2.0,-2.0,0.02,-0.04,0.38,-0.03,1,-0.37,False,1.0,0.0,0.0,-2.0,-2.0,0.32,-0.07,0.3,0.01,-2.0,-2.0,-2.0,-2.0,0.03,-0.03,0.41,0.11
10029971,1.0,0.0,0.0,-2.0,-2.0,0.32,-0.07,0.3,0.01,-2.0,-2.0,-2.0,-2.0,0.03,-0.03,0.41,0.11,1,-0.33,False,1.0,0.0,0.0,-2.0,-2.0,0.34,-0.07,0.32,0.03,-2.0,-2.0,-2.0,-2.0,0.04,-0.02,0.44,0.09
10029975,1.0,0.0,0.0,-2.0,-2.0,0.34,-0.07,0.32,0.03,-2.0,-2.0,-2.0,-2.0,0.04,-0.02,0.44,0.09,1,-0.29,False,1.0,0.0,0.0,-2.0,-2.0,0.36,-0.05,0.33,0.04,-2.0,-2.0,-2.0,-2.0,0.04,-0.01,0.46,0.06
10029979,1.0,0.0,0.0,-2.0,-2.0,0.36,-0.05,0.33,0.04,-2.0,-2.0,-2.0,-2.0,0.04,-0.01,0.46,0.06,1,-0.26,False,1.0,0.0,0.0,-2.0,-2.0,0.37,-0.03,0.35,0.05,-2.0,-2.0,-2.0,-2.0,0.04,0.02,0.48,0.05
10029980,1.0,0.0,0.0,-2.0,-2.0,0.33,0.14,0.31,-0.07,-2.0,-2.0,-2.0,-2.0,-0.01,0.08,0.37,-0.05,0,-50.0,False,1.0,1.0,0.0,-2.0,-2.0,-0.04,0.08,0.35,-0.07,0.85,-0.09,0.29,-0.09,0.25,-0.05,0.08,0.03
10029983,1.0,0.0,0.0,-2.0,-2.0,0.37,-0.03,0.35,0.05,-2.0,-2.0,-2.0,-2.0,0.04,0.02,0.48,0.05,1,-0.24,False,1.0,0.0,0.0,-2.0,-2.0,0.37,-0.02,0.36,0.04,-2.0,-2.0,-2.0,-2.0,0.02,0.06,0.53,0.15
10029984,1.0,1.0,0.0,-2.0,-2.0,-0.04,0.08,0.35,-0.07,0.85,-0.09,0.29,-0.09,0.25,-0.05,0.08,0.03,2,-1.62,False,1.0,0.0,0.0,-2.0,-2.0,0.98,-0.39,0.15,-0.41,-2.0,-2.0,-2.0,-2.0,0.02,-0.18,0.24,-0.32
10029987,1.0,0.0,0.0,-2.0,-2.0,0.37,-0.02,0.36,0.04,-2.0,-2.0,-2.0,-2.0,0.02,0.06,0.53,0.15,1,-0.22,False,1.0,0.0,0.0,-2.0,-2.0,0.37,-0.01,0.37,0.03,-2.0,-2.0,-2.0,-2.0,-0.01,0.09,0.57,0.11
10029988,1.0,0.0,0.0,-2.0,-2.0,0.98,-0.39,0.15,-0.41,-2.0,-2.0,-2.0,-2.0,0.02,-0.18,0.24,-0.32,1,-0.54,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.13,-0.06,-2.0,-2.0,-2.0,-2.0,0.07,-0.13,0.18,-0.18
10029991,1.0,0.0,0.0,-2.0,-2.0,0.37,-0.01,0.37,0.03,-2.0,-2.0,-2.0,-2.0,-0.01,0.09,0.57,0.11,1,-0.21,False,1.0,0.0,0.0,-2.0,-2.0,0.37,0.0,0.38,0.03,-2.0,-2.0,-2.0,-2.0,-0.05,0.1,0.59,0.08
10029992,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.13,-0.06,-2.0,-2.0,-2.0,-2.0,0.07,-0.13,0.18,-0.18,1,-0.47,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.16,0.11,-2.0,-2.0,-2.0,-2.0,0.09,-0.08,0.19,0.01
10029995,1.0,0.0,0.0,-2.0,-2.0,0.37,0.0,0.38,0.03,-2.0,-2.0,-2.0,-2.0,-0.05,0.1,0.59,0.08,1,-0.21,False,1.0,0.0,0.0,-2.0,-2.0,0.37,0.0,0.39,0.02,-2.0,-2.0,-2.0,-2.0,0.35,0.1,-0.02,0.1
10029996,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.16,0.11,-2.0,-2.0,-2.0,-2.0,0.09,-0.08,0.19,0.01,1,-0.4,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.21,0.13,-2.0,-2.0,-2.0,-2.0,0.11,-0.04,0.24,0.17
10029998,1.0,0.0,0.0,-2.0,-2.0,0.53,0.1,0.5,-0.01,-2.0,-2.0,-2.0,-2.0,0.31,0.1,0.12,0.03,0,-1.14,False,1.0,1.0,0.0,-2.0,-2.0,0.28,0.09,0.74,-0.02,0.5,0.09,0.5,-0.02,0.64,0.1,0.13,0.03
10030000,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.21,0.13,-2.0,-2.0,-2.0,-2.0,0.11,-0.04,0.24,0.17,1,-0.34,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.25,0.14,-2.0,-2.0,-2.0,-2.0,0.11,-0.01,0.3,0.16
10030002,1.0,1.0,0.0,-2.0,-2.0,0.28,0.09,0.74,-0.02,0.5,0.09,0.5,-0.02,0.64,0.1,0.13,0.03,2,-1.23,False,1.0,0.0,0.0,-2.0,-2.0,0.5,0.0,0.46,-0.12,-2.0,-2.0,-2.0,-2.0,0.28,0.0,0.71,-0.11
10030004,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.25,0.14,-2.0,-2.0,-2.0,-2.0,0.11,-0.01,0.3,0.16,1,-0.29,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.3,0.13,-2.0,-2.0,-2.0,-2.0,0.1,0.02,0.35,0.15
10030006,1.0,0.0,0.0,-2.0,-2.0,0.5,0.0,0.46,-0.12,-2.0,-2.0,-2.0,-2.0,0.28,0.0,0.71,-0.11,1,-0.2,False,1.0,0.0,0.0,-2.0,-2.0,0.49,0.03,0.45,-0.03,-2.0,-2.0,-2.0,-2.0,0.26,0.03,0.09,-0.03
10030008,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.3,0.13,-2.0,-2.0,-2.0,-2.0,0.1,0.02,0.35,0.15,1,-0.24,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.34,0.12,-2.0,-2.0,-2.0,-2.0,0.09,0.04,0.39,0.13
10030012,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.34,0.12,-2.0,-2.0,-2.0,-2.0,0.09,0.04,0.39,0.13,1,-0.2,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.37,0.1,-2.0,-2.0,-2.0,-2.0,0.07,0.06,0.43,0.12
10030014,1.0,0.0,0.0,-2.0,-2.0,0.47,0.05,0.44,-0.01,-2.0,-2.0,-2.0,-2.0,0.25,0.05,0.09,0.0,2,-30.0,False,1.0,0.0,0.0,-2.0,-2.0,0.45,0.05,0.44,-0.01,-2.0,-2.0,-2.0,-2.0,0.23,0.05,0.1,0.02
10030016,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.37,0.1,-2.0,-2.0,-2.0,-2.0,0.07,0.06,0.43,0.12,0,-1.18,False,1.0,1.0,0.0,-2.0,-2.0,0.05,0.07,0.47,0.1,-2.0,-2.0,0.4,0.09,0.35,0.06,0.03,0.09
10030018,1.0,0.0,0.0,-2.0,-2.0,0.45,0.05,0.44,-0.01,-2.0,-2.0,-2.0,-2.0,0.23,0.05,0.1,0.02,1,-0.18,False,1.0,0.0,0.0,-2.0,-2.0,0.44,0.05,0.44,-0.01,-2.0,-2.0,-2.0,-2.0,0.21,0.05,0.11,0.03
10030020,1.0,1.0,0.0,-2.0,-2.0,0.05,0.07,0.47,0.1,-2.0,-2.0,0.4,0.09,0.35,0.06,0.03,0.09,2,-1.45,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.32,-0.24,-2.0,-2.0,-2.0,-2.0,0.12,-0.21,0.4,-0.2
10030022,1.0,0.0,0.0,-2.0,-2.0,0.44,0.05,0.44,-0.01,-2.0,-2.0,-2.0,-2.0,0.21,0.05,0.11,0.03,1,-0.18,False,1.0,0.0,0.0,-2.0,-2.0,0.42,0.05,0.43,-0.01,-2.0,-2.0,-2.0,-2.0,0.2,0.05,0.12,0.03
10030024,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.32,-0.24,-2.0,-2.0,-2.0,-2.0,0.12,-0.21,0.4,-0.2,1,-0.38,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.31,-0.04,-2.0,-2.0,-2.0,-2.0,0.17,-0.16,0.34,-0.16
10030026,1.0,0.0,0.0,-2.0,-2.0,0.42,0.05,0.43,-0.01,-2.0,-2.0,-2.0,-2.0,0.2,0.05,0.12,0.03,1,-0.19,False,1.0,0.0,0.0,-2.0,-2.0,0.4,0.04,0.43,-0.02,-2.0,-2.0,-2.0,-2.0,0.18,0.04,0.13,0.03
10030028,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.31,-0.04,-2.0,-2.0,-2.0,-2.0,0.17,-0.16,0.34,-0.16,1,-0.32,False,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.32,0.02,-2.0,-2.0,-2.0,-2.0,0.22,-0.15,0.35,0.02
